■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-02-17〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,633,734円 (+263.37%)

2017年: +756,059円 (+75.61%)
2018年: +1,846,456円 (+184.65%)
2019年: +31,218円 (+3.12%)

2017年02月: +21,272円 (+2.13%)
2017年03月: +132,080円 (+13.21%)
2017年04月: +97,313円 (+9.73%)
2017年05月: +36,562円 (+3.66%)
2017年06月: +56,260円 (+5.63%)
2017年07月: +61,240円 (+6.12%)
2017年08月: +44,609円 (+4.46%)
2017年09月: +41,641円 (+4.16%)
2017年10月: +42,427円 (+4.24%)
2017年11月: +109,835円 (+10.98%)
2017年12月: +112,814円 (+11.28%)
2018年01月: +162,732円 (+16.27%)
2018年02月: +287,146円 (+28.71%)
2018年03月: +232,410円 (+23.24%)
2018年04月: +74,069円 (+7.41%)
2018年05月: +102,611円 (+10.26%)
2018年06月: +113,791円 (+11.38%)
2018年07月: +179,522円 (+17.95%)
2018年08月: +153,468円 (+15.35%)
2018年09月: +77,762円 (+7.78%)
2018年10月: +159,382円 (+15.94%)
2018年11月: +41,817円 (+4.18%)
2018年12月: +261,740円 (+26.17%)
2019年01月: +34,336円 (+3.43%)
2019年02月: -17,523円 (-1.75%)
2019年03月: +38,232円 (+3.82%)
2019年04月: +11,106円 (+1.11%)
2019年05月: -34,660円 (-3.47%)
2019年06月: +2,273円 (+0.23%)
2019年07月: -2,545円 (-0.25%)

最大:  2018年02月 +287,146円 (+28.71%)
最小:  2019年05月 -34,660円 (-3.47%)

月平均:  +87,791円 (+8.78%) (30ヶ月)
日平均:  +4,502円 (+0.45%) (585営業日)

