■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,748,521円 (+274.85%)

2017年: +830,384円 (+83.04%)
2018年: +1,918,675円 (+191.87%)
2019年: -538円 (-0.05%)

2017年04月: +99,565円 (+9.96%)
2017年05月: +71,474円 (+7.15%)
2017年06月: +49,358円 (+4.94%)
2017年07月: +69,937円 (+6.99%)
2017年08月: +69,585円 (+6.96%)
2017年09月: +93,229円 (+9.32%)
2017年10月: +99,900円 (+9.99%)
2017年11月: +146,599円 (+14.66%)
2017年12月: +130,732円 (+13.07%)
2018年01月: +163,340円 (+16.33%)
2018年02月: +286,493円 (+28.65%)
2018年03月: +243,187円 (+24.32%)
2018年04月: +74,120円 (+7.41%)
2018年05月: +62,541円 (+6.25%)
2018年06月: +121,392円 (+12.14%)
2018年07月: +162,852円 (+16.29%)
2018年08月: +119,228円 (+11.92%)
2018年09月: +51,219円 (+5.12%)
2018年10月: +255,986円 (+25.6%)
2018年11月: +58,201円 (+5.82%)
2018年12月: +320,110円 (+32.01%)
2019年01月: +2,035円 (+0.2%)
2019年02月: +2,058円 (+0.21%)
2019年03月: +26,184円 (+2.62%)
2019年04月: -19,142円 (-1.91%)
2019年05月: -41,413円 (-4.14%)
2019年06月: +30,634円 (+3.06%)
2019年07月: -895円 (-0.09%)

最大:  2018年12月 +320,110円 (+32.01%)
最小:  2019年05月 -41,413円 (-4.14%)

月平均:  +98,161円 (+9.82%) (28ヶ月)
日平均:  +4,952円 (+0.5%) (555営業日)

