■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +3,029,105円 (+302.91%)

2017年: +752,997円 (+75.3%)
2018年: +2,010,600円 (+201.06%)
2019年: +265,507円 (+26.55%)

2017年04月: +97,313円 (+9.73%)
2017年05月: +32,080円 (+3.21%)
2017年06月: +57,516円 (+5.75%)
2017年07月: +61,240円 (+6.12%)
2017年08月: +67,757円 (+6.78%)
2017年09月: +68,565円 (+6.86%)
2017年10月: +94,553円 (+9.46%)
2017年11月: +154,853円 (+15.49%)
2017年12月: +119,116円 (+11.91%)
2018年01月: +173,477円 (+17.35%)
2018年02月: +285,154円 (+28.52%)
2018年03月: +232,410円 (+23.24%)
2018年04月: +74,069円 (+7.41%)
2018年05月: +95,427円 (+9.54%)
2018年06月: +74,948円 (+7.49%)
2018年07月: +179,522円 (+17.95%)
2018年08月: +174,222円 (+17.42%)
2018年09月: +87,881円 (+8.79%)
2018年10月: +246,835円 (+24.68%)
2018年11月: +26,815円 (+2.68%)
2018年12月: +359,836円 (+35.98%)
2019年01月: +40,815円 (+4.08%)
2019年02月: +80,353円 (+8.04%)
2019年03月: +51,618円 (+5.16%)
2019年04月: +16,759円 (+1.68%)
2019年05月: +20,441円 (+2.04%)
2019年06月: +47,892円 (+4.79%)
2019年07月: +7,626円 (+0.76%)

最大:  2018年12月 +359,836円 (+35.98%)
最小:  2019年07月 +7,626円 (+0.76%)

月平均:  +108,182円 (+10.82%) (28ヶ月)
日平均:  +5,457円 (+0.55%) (555営業日)

