■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,792,529円 (+279.25%)

2017年: +773,772円 (+77.38%)
2018年: +2,010,005円 (+201.0%)
2019年: +8,751円 (+0.88%)

2017年04月: +96,678円 (+9.67%)
2017年05月: +21,290円 (+2.13%)
2017年06月: +61,043円 (+6.1%)
2017年07月: +74,121円 (+7.41%)
2017年08月: +66,923円 (+6.69%)
2017年09月: +63,136円 (+6.31%)
2017年10月: +98,856円 (+9.89%)
2017年11月: +158,907円 (+15.89%)
2017年12月: +132,815円 (+13.28%)
2018年01月: +160,146円 (+16.01%)
2018年02月: +300,738円 (+30.07%)
2018年03月: +213,909円 (+21.39%)
2018年04月: +76,846円 (+7.68%)
2018年05月: +85,586円 (+8.56%)
2018年06月: +146,373円 (+14.64%)
2018年07月: +165,760円 (+16.58%)
2018年08月: +148,534円 (+14.85%)
2018年09月: +50,362円 (+5.04%)
2018年10月: +279,583円 (+27.96%)
2018年11月: +31,161円 (+3.12%)
2018年12月: +351,000円 (+35.1%)
2019年01月: +23,919円 (+2.39%)
2019年02月: +5,068円 (+0.51%)
2019年03月: +24,327円 (+2.43%)
2019年04月: -16,470円 (-1.65%)
2019年05月: -41,946円 (-4.19%)
2019年06月: +24,835円 (+2.48%)
2019年07月: -10,982円 (-1.1%)

最大:  2018年12月 +351,000円 (+35.1%)
最小:  2019年05月 -41,946円 (-4.19%)

月平均:  +99,733円 (+9.97%) (28ヶ月)
日平均:  +5,031円 (+0.5%) (555営業日)

