■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,893,953円 (+289.4%)

2017年: +779,255円 (+77.93%)
2018年: +1,977,830円 (+197.78%)
2019年: +136,867円 (+13.69%)

2017年04月: +86,556円 (+8.66%)
2017年05月: +60,765円 (+6.08%)
2017年06月: +65,556円 (+6.56%)
2017年07月: +68,347円 (+6.83%)
2017年08月: +61,241円 (+6.12%)
2017年09月: +58,780円 (+5.88%)
2017年10月: +74,914円 (+7.49%)
2017年11月: +154,530円 (+15.45%)
2017年12月: +148,563円 (+14.86%)
2018年01月: +185,205円 (+18.52%)
2018年02月: +302,755円 (+30.28%)
2018年03月: +219,060円 (+21.91%)
2018年04月: +73,346円 (+7.33%)
2018年05月: +114,527円 (+11.45%)
2018年06月: +114,362円 (+11.44%)
2018年07月: +149,662円 (+14.97%)
2018年08月: +169,832円 (+16.98%)
2018年09月: +41,921円 (+4.19%)
2018年10月: +312,252円 (+31.23%)
2018年11月: +33,161円 (+3.32%)
2018年12月: +261,740円 (+26.17%)
2019年01月: +3,613円 (+0.36%)
2019年02月: +28,163円 (+2.82%)
2019年03月: +68,921円 (+6.89%)
2019年04月: +37,441円 (+3.74%)
2019年05月: -10,216円 (-1.02%)
2019年06月: +11,490円 (+1.15%)
2019年07月: -2,545円 (-0.25%)

最大:  2018年10月 +312,252円 (+31.23%)
最小:  2019年05月 -10,216円 (-1.02%)

月平均:  +103,355円 (+10.34%) (28ヶ月)
日平均:  +5,214円 (+0.52%) (555営業日)

