■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-17〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,656,447円 (+265.64%)

2017年: +727,831円 (+72.78%)
2018年: +1,853,420円 (+185.34%)
2019年: +75,195円 (+7.52%)

2017年04月: +48,272円 (+4.83%)
2017年05月: +30,436円 (+3.04%)
2017年06月: +68,814円 (+6.88%)
2017年07月: +77,950円 (+7.8%)
2017年08月: +66,118円 (+6.61%)
2017年09月: +70,624円 (+7.06%)
2017年10月: +94,403円 (+9.44%)
2017年11月: +144,964円 (+14.5%)
2017年12月: +126,247円 (+12.62%)
2018年01月: +169,937円 (+16.99%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +211,974円 (+21.2%)
2018年04月: +104,870円 (+10.49%)
2018年05月: +92,656円 (+9.27%)
2018年06月: +114,682円 (+11.47%)
2018年07月: +180,417円 (+18.04%)
2018年08月: +175,643円 (+17.56%)
2018年09月: +79,945円 (+7.99%)
2018年10月: +266,232円 (+26.62%)
2018年11月: +44,671円 (+4.47%)
2018年12月: +122,536円 (+12.25%)
2019年01月: +36,210円 (+3.62%)
2019年02月: +65,177円 (+6.52%)
2019年03月: +16,074円 (+1.61%)
2019年04月: -29,470円 (-2.95%)
2019年05月: -31,013円 (-3.1%)
2019年06月: +20,762円 (+2.08%)
2019年07月: -2,545円 (-0.25%)

最大:  2018年02月 +289,852円 (+28.99%)
最小:  2019年05月 -31,013円 (-3.1%)

月平均:  +94,873円 (+9.49%) (28ヶ月)
日平均:  +4,874円 (+0.49%) (545営業日)

