■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +3,001,167円 (+300.12%)

2017年: +845,866円 (+84.59%)
2018年: +2,056,402円 (+205.64%)
2019年: +98,899円 (+9.89%)

2017年04月: +83,266円 (+8.33%)
2017年05月: +41,170円 (+4.12%)
2017年06月: +68,334円 (+6.83%)
2017年07月: +71,525円 (+7.15%)
2017年08月: +67,505円 (+6.75%)
2017年09月: +93,045円 (+9.3%)
2017年10月: +80,090円 (+8.01%)
2017年11月: +194,663円 (+19.47%)
2017年12月: +146,264円 (+14.63%)
2018年01月: +163,791円 (+16.38%)
2018年02月: +313,744円 (+31.37%)
2018年03月: +232,237円 (+23.22%)
2018年04月: +69,732円 (+6.97%)
2018年05月: +109,043円 (+10.9%)
2018年06月: +100,187円 (+10.02%)
2018年07月: +142,137円 (+14.21%)
2018年08月: +178,226円 (+17.82%)
2018年09月: +41,122円 (+4.11%)
2018年10月: +289,295円 (+28.93%)
2018年11月: +61,050円 (+6.11%)
2018年12月: +355,835円 (+35.58%)
2019年01月: +1,119円 (+0.11%)
2019年02月: +59,405円 (+5.94%)
2019年03月: +32,818円 (+3.28%)
2019年04月: -18,729円 (-1.87%)
2019年05月: -11,595円 (-1.16%)
2019年06月: +38,197円 (+3.82%)
2019年07月: -2,316円 (-0.23%)

最大:  2018年12月 +355,835円 (+35.58%)
最小:  2019年04月 -18,729円 (-1.87%)

月平均:  +107,184円 (+10.72%) (28ヶ月)
日平均:  +5,407円 (+0.54%) (555営業日)

