■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +3,145,196円 (+314.52%)

2017年: +860,249円 (+86.02%)
2018年: +2,089,297円 (+208.93%)
2019年: +195,649円 (+19.56%)

2017年04月: +104,153円 (+10.42%)
2017年05月: +64,105円 (+6.41%)
2017年06月: +60,840円 (+6.08%)
2017年07月: +84,780円 (+8.48%)
2017年08月: +53,534円 (+5.35%)
2017年09月: +77,649円 (+7.76%)
2017年10月: +110,710円 (+11.07%)
2017年11月: +174,450円 (+17.45%)
2017年12月: +130,025円 (+13.0%)
2018年01月: +188,238円 (+18.82%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +219,431円 (+21.94%)
2018年04月: +86,231円 (+8.62%)
2018年05月: +86,935円 (+8.69%)
2018年06月: +88,559円 (+8.86%)
2018年07月: +170,305円 (+17.03%)
2018年08月: +191,814円 (+19.18%)
2018年09月: +85,265円 (+8.53%)
2018年10月: +337,793円 (+33.78%)
2018年11月: +26,650円 (+2.67%)
2018年12月: +318,217円 (+31.82%)
2019年01月: +26,683円 (+2.67%)
2019年02月: +33,889円 (+3.39%)
2019年03月: +51,102円 (+5.11%)
2019年04月: +48,499円 (+4.85%)
2019年05月: -4,172円 (-0.42%)
2019年06月: +50,629円 (+5.06%)
2019年07月: -10,982円 (-1.1%)

最大:  2018年10月 +337,793円 (+33.78%)
最小:  2019年07月 -10,982円 (-1.1%)

月平均:  +112,328円 (+11.23%) (28ヶ月)
日平均:  +5,667円 (+0.57%) (555営業日)

