■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-02-17〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,661,144円 (+266.11%)

2017年: +910,920円 (+91.09%)
2018年: +1,768,365円 (+176.84%)
2019年: -18,140円 (-1.81%)

2017年02月: +23,009円 (+2.3%)
2017年03月: +100,911円 (+10.09%)
2017年04月: +82,625円 (+8.26%)
2017年05月: +58,813円 (+5.88%)
2017年06月: +78,290円 (+7.83%)
2017年07月: +91,097円 (+9.11%)
2017年08月: +67,798円 (+6.78%)
2017年09月: +74,926円 (+7.49%)
2017年10月: +69,938円 (+6.99%)
2017年11月: +131,405円 (+13.14%)
2017年12月: +132,102円 (+13.21%)
2018年01月: +187,442円 (+18.74%)
2018年02月: +270,842円 (+27.08%)
2018年03月: +198,781円 (+19.88%)
2018年04月: +93,934円 (+9.39%)
2018年05月: +93,525円 (+9.35%)
2018年06月: +101,890円 (+10.19%)
2018年07月: +129,619円 (+12.96%)
2018年08月: +154,972円 (+15.5%)
2018年09月: +44,697円 (+4.47%)
2018年10月: +302,106円 (+30.21%)
2018年11月: +29,508円 (+2.95%)
2018年12月: +161,043円 (+16.1%)
2019年01月: +22,401円 (+2.24%)
2019年02月: -62,173円 (-6.22%)
2019年03月: +46,048円 (+4.6%)
2019年04月: -2,768円 (-0.28%)
2019年05月: -28,842円 (-2.88%)
2019年06月: +25,987円 (+2.6%)
2019年07月: -18,793円 (-1.88%)

最大:  2018年10月 +302,106円 (+30.21%)
最小:  2019年02月 -62,173円 (-6.22%)

月平均:  +88,704円 (+8.87%) (30ヶ月)
日平均:  +4,548円 (+0.45%) (585営業日)

