■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,849,779円 (+284.98%)

2017年: +826,394円 (+82.64%)
2018年: +1,938,589円 (+193.86%)
2019年: +84,795円 (+8.48%)

2017年04月: +101,661円 (+10.17%)
2017年05月: +74,862円 (+7.49%)
2017年06月: +83,014円 (+8.3%)
2017年07月: +74,576円 (+7.46%)
2017年08月: +78,481円 (+7.85%)
2017年09月: +74,372円 (+7.44%)
2017年10月: +88,561円 (+8.86%)
2017年11月: +119,155円 (+11.92%)
2017年12月: +131,707円 (+13.17%)
2018年01月: +200,398円 (+20.04%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +245,611円 (+24.56%)
2018年04月: +96,595円 (+9.66%)
2018年05月: +75,051円 (+7.51%)
2018年06月: +124,762円 (+12.48%)
2018年07月: +187,325円 (+18.73%)
2018年08月: +166,463円 (+16.65%)
2018年09月: +70,966円 (+7.1%)
2018年10月: +300,901円 (+30.09%)
2018年11月: +13,765円 (+1.38%)
2018年12月: +166,892円 (+16.69%)
2019年01月: +16,128円 (+1.61%)
2019年02月: +2,591円 (+0.26%)
2019年03月: +25,030円 (+2.5%)
2019年04月: +7,550円 (+0.76%)
2019年05月: +19,399円 (+1.94%)
2019年06月: +42,340円 (+4.23%)
2019年07月: -28,246円 (-2.82%)

最大:  2018年10月 +300,901円 (+30.09%)
最小:  2019年07月 -28,246円 (-2.82%)

月平均:  +101,777円 (+10.18%) (28ヶ月)
日平均:  +5,134円 (+0.51%) (555営業日)

