■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-07-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,980,233円 (+298.02%)

2017年: +804,415円 (+80.44%)
2018年: +2,006,323円 (+200.63%)
2019年: +169,494円 (+16.95%)

2017年04月: +134,728円 (+13.47%)
2017年05月: +56,301円 (+5.63%)
2017年06月: +61,732円 (+6.17%)
2017年07月: +41,935円 (+4.19%)
2017年08月: +58,247円 (+5.82%)
2017年09月: +81,857円 (+8.19%)
2017年10月: +81,996円 (+8.2%)
2017年11月: +157,617円 (+15.76%)
2017年12月: +129,998円 (+13.0%)
2018年01月: +163,505円 (+16.35%)
2018年02月: +300,738円 (+30.07%)
2018年03月: +198,733円 (+19.87%)
2018年04月: +88,449円 (+8.84%)
2018年05月: +96,288円 (+9.63%)
2018年06月: +141,313円 (+14.13%)
2018年07月: +161,023円 (+16.1%)
2018年08月: +172,973円 (+17.3%)
2018年09月: +45,087円 (+4.51%)
2018年10月: +313,446円 (+31.34%)
2018年11月: +77,354円 (+7.74%)
2018年12月: +247,407円 (+24.74%)
2019年01月: +13,479円 (+1.35%)
2019年02月: +31,778円 (+3.18%)
2019年03月: +8,405円 (+0.84%)
2019年04月: +55,250円 (+5.53%)
2019年05月: -4,464円 (-0.45%)
2019年06月: +67,590円 (+6.76%)
2019年07月: -2,545円 (-0.25%)

最大:  2018年10月 +313,446円 (+31.34%)
最小:  2019年05月 -4,464円 (-0.45%)

月平均:  +106,436円 (+10.64%) (28ヶ月)
日平均:  +5,369円 (+0.54%) (555営業日)

